0,3.088099539
0.1,2.770762438
0.2,3.523306485
0.3,2.339240567
0.4,5.53200195
0.5,3.247891312
0.6,7.189417311
0.7,2.930952242
0.8,4.386937363
0.9,2.194882252
1,3.90501254
1.1,5.557293311
1.2,1.70336135
1.3,4.422794361
1.4,4.13782874
1.5,3.371680186
1.6,4.805692965
1.7,4.059490914
1.8,1.619494213
1.9,3.893754048
2,2.288087508
2.1,2.797900997
2.2,2.551334986
2.3,5.983821028
2.4,1.543444642
2.5,4.643070032
2.6,2.645208265
2.7,3.006346319
2.8,1.242928696
2.9,4.322767873
3,3.236124284
3.1,4.992171054
3.2,2.359020966
3.3,2.874639422
3.4,1.651155132
3.5,3.629834223
3.6,3.901814804
3.7,3.270548812
3.8,1.208289549
3.9,1.345326581
4,3.338265675
4.1,0.894471677
4.2,1.247997666
4.3,3.789134434
4.4,0.489454387
4.5,2.175388816
4.6,8.587865162
4.7,8.281235942
4.8,2.111317561
4.9,7.458378315
5,0.549481937
5.1,1.999945675
5.2,0.765051099
5.3,2.445373009
5.4,5.434
5.5,4.485900647
5.6,2.478663932
5.7,1.230569511
5.8,1.021102625
5.9,2.869491034
6,2.290698994
6.1,2.614562152
6.2,1.592140569
6.3,1.576952428
6.4,2.958804936
6.5,3.141897805
6.6,3.671266983
6.7,5.023585772
6.8,2.757582184
6.9,4.363455684
7,1.638868661
7.1,1.956473861
7.2,3.495621725
7.3,2.200031759
7.4,1.490026819
7.5,2.74077245
7.6,1.743965309
7.7,3.753806093
7.8,2.50309532
7.9,3.129500124
8,2.454239595
8.1,1.761903183
8.2,1.835687158
8.3,2.311796424
8.4,2.775101286
8.5,3.936357237
8.6,3.443831785
8.7,1.802583212
8.8,3.684122917
8.9,6.940248265
9,4.173253236
9.1,5.333632565
9.2,1.888492422
9.3,2.923192646
9.4,2.659076868
9.5,4.506726976
9.6,4.397151905
9.7,1.415666199
9.8,1.342217335
9.9,0.979071792
10,4.797249758
10.1,0.629569369
10.2,3.866470685
10.3,2.230036683
10.4,1.410057907
10.5,3.875370406
10.6,1.276642716
10.7,1.917745147
10.8,3.861356794
10.9,0.575473543
11,2.987817821
11.1,3.400624462
11.2,0.738332697
11.3,2.247556595
11.4,2.598116013
11.5,3.193367857
11.6,2.912237972
11.7,3.784880373
11.8,3.902095346
11.9,0.427024238
12,3.460140914
12.1,2.824011019
12.2,2.556807328
12.3,3.248298748
12.4,1.650319677
12.5,3.282591177
12.6,0.285777885
12.7,0.702863875
12.8,3.176511928
12.9,4.008947669
13,4.415906434
13.1,5.88686834
13.2,1.554399007
13.3,3.453910329
13.4,1.103955766
13.5,3.7387573
13.6,3.902192644
13.7,3.481992011
13.8,3.327183498
13.9,3.101572393
14,2.706149748
14.1,1.463446025
14.2,1.959878283
14.3,1.485778139
14.4,0.327182622
14.5,1.884870299
14.6,4.734914452
14.7,1.216704433
14.8,6.222083642
14.9,3.360560678
15,1.67140319
15.1,3.89095578
15.2,3.558854037
15.3,2.902965601
15.4,1.71980547
15.5,2.062916927
15.6,2.31247583
15.7,2.748677968
15.8,3.97277322
15.9,2.653873201
16,1.794526785
16.1,4.220105415
16.2,7.509017504
16.3,3.229788728
16.4,2.37303056
16.5,2.503732376
16.6,2.886116635
16.7,1.938664299
16.8,5.408673528
16.9,2.611319839
17,0.924713402
17.1,2.9567946
17.2,1.39948267
17.3,2.952186373
