7.4,7.456323869,6.063064071,7.74325802,10.76306062
7.5,7.535651067,6.085573224,7.901705586,10.98003112
7.6,7.615343509,6.106640323,8.068361285,11.20292626
7.7,7.703953865,6.131744396,8.229251897,11.42182823
7.8,7.786844394,6.147650513,8.398740421,11.63693771
7.9,7.870986073,6.178452033,8.572107133,11.83986688
8,7.963830057,6.190705442,8.750263068,12.04744315
8.1,8.04543968,6.221328344,8.929692264,12.25143077
8.2,8.124442783,6.223752741,9.106357894,12.4677813
8.3,8.20733942,6.222817481,9.278970114,12.69538855
8.4,8.286161205,6.227776911,9.452738362,12.92865769
8.5,8.362697742,6.238145048,9.629754226,13.1612793
8.6,8.439022578,6.261253469,9.811270335,13.40173079
8.7,8.517411883,6.272921694,9.995405683,13.64564686
8.8,8.599993416,6.304564739,10.19275378,13.87760935
8.9,8.680627845,6.33000806,10.40064045,14.10802677
9,8.767017998,6.368434174,10.60172053,14.34782215
9.1,8.853128345,6.411249217,10.79891197,14.58722249
9.2,8.938960386,6.442557838,11.00334012,14.82538018
9.3,9.034731812,6.463383637,11.20635142,15.07170273
9.4,9.139644824,6.483136742,11.40410307,15.31409858
9.5,9.254386124,6.514502714,11.59600956,15.5667552
9.6,9.370237484,6.54518429,11.77808358,15.82179599
9.7,9.486955404,6.575638467,11.96140635,16.06166799
9.8,9.600714925,6.589667439,12.13593313,16.30191683
9.9,9.71398941,6.613648454,12.31717032,16.53315859
10,9.826156958,6.626391728,12.4973957,16.76399599
10.1,9.94228075,6.63484574,12.680413,16.99449876
10.2,10.05986208,6.626373233,12.86711637,17.20649259
10.3,10.17679033,6.617845649,13.04570207,17.4326346
10.4,10.2916477,6.599103157,13.22192506,17.67208626
10.5,10.39682478,6.588662762,13.40110334,17.89865463
10.6,10.50418573,6.579866992,13.56367489,18.13498648
10.7,10.61020071,6.564475536,13.72766287,18.36841709
10.8,10.71374225,6.550743216,13.90005104,18.60388097
10.9,10.82286038,6.543906133,14.04988142,18.83840023
11,10.92686413,6.545217663,14.18782908,19.06432036
11.1,11.03282408,6.55570028,14.31288215,19.29780391
11.2,11.14534803,6.575900493,14.43042037,19.53362465
11.3,11.25342365,6.573805359,14.55092055,19.76838674
11.4,11.36181814,6.576972246,14.67246945,20.02195053
11.5,11.46905608,6.58459683,14.79431797,20.27984827
11.6,11.57074726,6.574699753,14.94169577,20.53736704
11.7,11.66761724,6.558340931,15.10003744,20.80290901
11.8,11.75300493,6.540271592,15.2326661,21.07117597
11.9,11.83804169,6.522006552,15.36654799,21.33296851
12,11.92377742,6.503927301,15.5006287,21.60284088
12.1,12.01000031,6.505976146,15.62495637,21.8744124
12.2,12.090479,6.510317466,15.76285792,22.14888029
12.3,12.17169944,6.509059439,15.92163927,22.43577641
12.4,12.24812201,6.507923762,16.07185518,22.7110964
12.5,12.31863429,6.5082286,16.23943653,22.98731235
12.6,12.38032351,6.484188176,16.41001786,23.25369608
12.7,12.44153412,6.473049995,16.57148491,23.51825821
12.8,12.50367592,6.463833215,16.73456065,23.79669015
12.9,12.56148927,6.472554429,16.8980742,24.08636341
13,12.61162543,6.492808737,17.07244306,24.39028837
13.1,12.66087334,6.518299363,17.23392043,24.69718873
13.2,12.70116018,6.537777318,17.40488992,25.00753598
13.3,12.73687456,6.550598622,17.58456124,25.3063617
13.4,12.77170969,6.561896291,17.74531904,25.60945748
13.5,12.81075997,6.553318794,17.90296713,25.90388959
13.6,12.84853974,6.549110357,18.07588585,26.1735622
13.7,12.88592534,6.52671353,18.2233079,26.46285793
13.8,12.9149881,6.538699578,18.37306549,26.74057475
13.9,12.93985595,6.554229643,18.51949925,27.01331372
14,12.95674603,6.560850645,18.64752134,27.29808254
14.1,12.97036461,6.557074159,18.77219536,27.57088621
14.2,12.98053658,6.56593515,18.89946036,27.84053667
14.3,12.99596465,6.584533039,19.02679931,28.11734051
14.4,13.00728918,6.592657979,19.14200978,28.38997022
14.5,13.02019584,6.602048928,19.25421538,28.65515778
14.6,13.02704446,6.640133927,19.36475359,28.91583762
14.7,13.03989621,6.686775518,19.49227107,29.18007766
14.8,13.051317,6.733260356,19.61060162,29.43789168
14.9,13.06897977,6.788790884,19.72119925,29.7153567
15,13.08455504,6.824196489,19.83496331,29.99918522
15.1,13.10351206,6.866717922,19.95388611,30.28769382
15.2,13.11975083,6.898834119,20.07931041,30.58878709
15.3,13.13097418,6.935879536,20.19647422,30.90866453
15.4,13.1430452,6.963596878,20.32793965,31.25005343
15.5,13.15639097,6.995290383,20.47419545,31.58906661
15.6,13.18299433,7.043704605,20.61067838,31.9227437
15.7,13.20355501,7.090402526,20.73442001,32.26873139
15.8,13.21950793,7.140879838,20.87314443,32.60701285
15.9,13.24787586,7.205828604,21.02338121,32.9431698
16,13.28237497,7.24520326,21.16637706,33.2936526
16.1,13.3176909,7.287165703,21.30873045,33.62907635
16.2,13.35218342,7.34850273,21.46495441,33.96566401
16.3,13.38261108,7.416022207,21.59353984,34.32422437
16.4,13.41511962,7.466628704,21.74818599,34.6571716
16.5,13.45844248,7.531029321,21.89464091,35.000322
16.6,13.49561231,7.620011212,22.02957757,35.35902908
16.7,13.53565648,7.718272802,22.17032402,35.7190416
16.8,13.56800214,7.803264827,22.32029883,36.10347264
16.9,13.603433,7.906940259,22.46500656,36.47032061
17,13.63853122,8.01496024,22.60604624,36.84629604
17.1,13.67737611,8.123815878,22.76248318,37.2359247
17.2,13.70668719,8.242177979,22.90621305,37.62612164
17.3,13.73874428,8.371867374,23.05708302,38.00802365
17.4,13.76785491,8.502178595,23.20273479,38.39429564
17.5,13.80483244,8.644455009,23.34171642,38.76908351
17.6,13.8340825,8.798899591,23.48804175,39.13508847
17.7,13.85917826,8.945560228,23.63175254,39.50104234
17.8,13.8901436,9.11438923,23.77205255,39.85590334
17.9,13.92184712,9.280442609,23.92479259,40.20981428
18,13.95162261,9.445279767,24.08270356,40.56340064
18.1,13.97613034,9.616770272,24.23934403,40.91985364
18.2,13.99033335,9.797052481,24.40011846,41.26678152
18.3,14.00141663,9.977953628,24.56117726,41.60100598
18.4,14.01358247,10.14707701,24.72347888,41.9392859
18.5,14.02565032,10.31600011,24.89493541,42.28110544
18.6,14.04129868,10.49243769,25.06085652,42.63555052
18.7,14.04478176,10.66806622,25.24506218,43.00391976
18.8,14.05384944,10.84860475,25.44630947,43.38758849
18.9,14.07525991,11.00237924,25.63937991,43.74602059
19,14.09755283,11.160592,25.83457666,44.10806064
19.1,14.11101896,11.31229018,26.05390682,44.47738183
19.2,14.12364558,11.46815236,26.26390131,44.85503251
19.3,14.14232176,11.60504381,26.47070125,45.23685428
19.4,14.16794538,11.74649611,26.67553081,45.64318696
19.5,14.19498366,11.87304029,26.88523773,46.04867831
19.6,14.22546173,12.01913535,27.10181932,46.47163787
19.7,14.25768806,12.14473422,27.30876702,46.89087271
19.8,14.29527318,12.28078397,27.49622917,47.33862844
19.9,14.33649024,12.40312743,27.68557747,47.77540898
20,14.37654815,12.5137656,27.89230704,48.2033549
20.1,14.41210712,12.58464629,28.07058803,48.6425821
20.2,14.45068686,12.67298331,28.24058375,49.07420995
20.3,14.49348565,12.77410188,28.426421,49.5000496
20.4,14.52832481,12.87648489,28.61059178,49.93547718
20.5,14.57022988,12.98584722,28.79695681,50.38582775
20.6,14.61454405,13.08851988,28.98431234,50.82944965
20.7,14.65258858,13.2036329,29.15589225,51.28546099
20.8,14.68705437,13.32469585,29.31605013,51.7449381
20.9,14.72622017,13.43675037,29.48150385,52.20127293
21,14.75666697,13.55822346,29.63158256,52.65861042
21.1,14.77833794,13.66116316,29.7586991,53.1348413
21.2,14.78842935,13.77012643,29.88259821,53.62027554
21.3,14.79913945,13.86223144,30.0130643,54.10346527
21.4,14.80326212,13.97166524,30.14326331,54.59312134
21.5,14.81146722,14.08354503,30.2562613,55.07573144
21.6,14.81608312,14.19364363,30.37561855,55.56529671
21.7,14.81654444,14.3157293,30.4973565,56.07022398
21.8,14.81609998,14.41797322,30.60537497,56.57287617
21.9,14.81371609,14.53211518,30.73743552,57.06518272
22,14.81800414,14.63248058,30.84304203,57.56787396
22.1,14.81762396,14.73062054,30.95828038,58.08541827
22.2,14.8173621,14.81085205,31.05582038,58.59351866
22.3,14.81879902,14.88830992,31.16203459,59.09272974
22.4,14.82710869,14.95221551,31.26615583,59.58888937
22.5,14.82361897,14.99947814,31.37722649,60.09030888
22.6,14.82817594,15.05740936,31.48726927,60.59640058
22.7,14.82645427,15.12689632,31.61701417,61.1135422
22.8,14.8188877,15.16842261,31.73310233,61.62114738
22.9,14.81194986,15.20153213,31.87353465,62.12479536
23,14.80193285,15.21275051,32.02968001,62.6288843
23.1,14.79142465,15.23691714,32.1987787,63.1371134
23.2,14.77630382,15.21434639,32.3615425,63.65524515
23.3,14.75929709,15.21223548,32.53732495,64.15907629
23.4,14.74891928,15.22250777,32.69990215,64.63711801
23.5,14.732868,15.21344655,32.84524559,65.14062131
23.6,14.71974211,15.21538024,33.00187766,65.64240988
23.7,14.71079449,15.24951919,33.17459961,66.14910688
23.8,14.70429377,15.28373461,33.35250425,66.66607818
23.9,14.71144819,15.31068352,33.5458735,67.18126848
24,14.72278098,15.32445588,33.75977205,67.68053202
24.1,14.7328142,15.35364409,33.97057593,68.16976856
24.2,14.74333069,15.40918597,34.17680373,68.64862606
24.3,14.75529414,15.46729971,34.36995213,69.1372086
24.4,14.77442507,15.5281431,34.57602375,69.63511463
24.5,14.78344998,15.56035673,34.76169499,70.12845267
24.6,14.79091329,15.58483768,34.97270944,70.60458492
24.7,14.79921017,15.59607244,35.20478802,71.0825246
24.8,14.80627216,15.6313522,35.4329197,71.55075706
24.9,14.81806394,15.65357743,35.66546803,72.02631258
25,14.83759508,15.66367088,35.92513301,72.50683971
25.1,14.860008,15.66852833,36.18741288,73.00639819
25.2,14.88081719,15.67967879,36.43598592,73.51223087
25.3,14.90504504,15.69966251,36.69028027,74.00913436
25.4,14.92911403,15.71581415,36.95029106,74.49210602
25.5,14.95585379,15.7249866,37.2267781,74.98298077
25.6,14.98673457,15.71522468,37.49158818,75.46074217
25.7,15.02594821,15.7245769,37.74600077,75.93115156
25.8,15.0657666,15.72866255,38.01019167,76.41870763
25.9,15.11352429,15.73775475,38.26204422,76.92202348
26,15.15881298,15.76353634,38.51534557,77.40954553
26.1,15.20758339,15.79720734,38.78708291,77.92075783
26.2,15.25465686,15.81172176,39.0609166,78.4196384
26.3,15.29629933,15.82033666,39.35108094,78.94768036
26.4,15.33367051,15.82218897,39.6453621,79.48656372
26.5,15.37278159,15.8100739,39.92476706,80.01159105
26.6,15.41262473,15.80189056,40.23131934,80.54185094
26.7,15.4500807,15.79552704,40.52957456,81.06190951
26.8,15.48492293,15.79561077,40.83672917,81.57319246
26.9,15.52133254,15.79645732,41.15386599,82.11167794
27,15.56521323,15.79069912,41.47400742,82.63790693
27.1,15.61620456,15.78707489,41.80001806,83.15728802
27.2,15.66337806,15.78303862,42.12024389,83.65037494
27.3,15.70660617,15.77730662,42.42699166,84.12312559
27.4,15.74645868,15.74962941,42.74007814,84.61915924
27.5,15.784715,15.72726533,43.06251917,85.1118665
27.6,15.81999167,15.72046757,43.38957527,85.59978314
27.7,15.86676554,15.72862539,43.70608265,86.10167092
27.8,15.92153514,15.74645161,44.01051766,86.60607768
27.9,15.97501023,15.75445414,44.32626116,87.10689005
28,16.02609505,15.75165143,44.6459156,87.63440492
28.1,16.08316784,15.73111268,44.97464712,88.13123026
28.2,16.13988166,15.68832806,45.28784216,88.65312557
28.3,16.20314,15.62577318,45.59113145,89.17611292
28.4,16.26273778,15.5622996,45.88930364,89.69807319
28.5,16.32327883,15.46997704,46.18139063,90.22260684
28.6,16.38208016,15.42930247,46.44211946,90.7113672
28.7,16.44690531,15.3729899,46.70453937,91.21167155
28.8,16.51761133,15.32419775,46.95230795,91.71523452
28.9,16.58769382,15.23226145,47.16224081,92.2160732
29,16.66236668,15.13532987,47.37022167,92.70792413
29.1,16.73913434,15.05613088,47.55747592,93.20713118
29.2,16.81149525,14.97061138,47.72689048,93.69964578
29.3,16.88717839,14.89732385,47.9048401,94.1857073
29.4,16.95427568,14.8041335,48.08971784,94.6767746
29.5,17.0237123,14.70729591,48.30861271,95.14752721
29.6,17.09958003,14.59724919,48.49088322,95.61581907
29.7,17.17373174,14.49780535,48.66658256,96.12264589
29.8,17.24530365,14.39063779,48.8655078,96.62494589
29.9,17.31710097,14.2732947,49.04244943,97.12753123
