20.0000	311.0000
20.0154	315.0000
20.0308	314.0000
20.0462	293.0000
20.0616	308.0000
20.0770	303.0000
20.0923	305.0000
20.1077	295.0000
20.1231	307.0000
20.1385	328.0000
20.1539	297.0000
20.1693	314.0000
20.1847	295.0000
20.2001	309.0000
20.2155	295.0000
20.2309	307.0000
20.2463	318.0000
20.2617	303.0000
20.2770	305.0000
20.2924	331.0000
20.3078	290.0000
20.3232	316.0000
20.3386	284.0000
20.3540	301.0000
20.3694	310.0000
20.3848	317.0000
20.4002	311.0000
20.4156	295.0000
20.4310	263.0000
20.4464	298.0000
20.4617	298.0000
20.4771	317.0000
20.4925	312.0000
20.5079	285.0000
20.5233	283.0000
20.5387	322.0000
20.5541	322.0000
20.5695	303.0000
20.5849	307.0000
20.6003	311.0000
20.6157	285.0000
20.6310	308.0000
20.6464	277.0000
20.6618	304.0000
20.6772	281.0000
20.6926	276.0000
20.7080	298.0000
20.7234	292.0000
20.7388	282.0000
20.7542	292.0000
20.7696	310.0000
20.7850	312.0000
20.8004	286.0000
20.8157	309.0000
20.8311	287.0000
20.8465	301.0000
20.8619	293.0000
20.8773	281.0000
20.8927	287.0000
20.9081	265.0000
20.9235	299.0000
20.9389	303.0000
20.9543	302.0000
20.9697	269.0000
20.9851	311.0000
21.0004	323.0000
21.0158	289.0000
21.0312	247.0000
21.0466	283.0000
21.0620	282.0000
21.0774	292.0000
21.0928	306.0000
21.1082	313.0000
21.1236	270.0000
21.1390	306.0000
21.1544	263.0000
21.1697	303.0000
21.1851	305.0000
21.2005	270.0000
21.2159	295.0000
21.2313	260.0000
21.2467	280.0000
21.2621	291.0000
21.2775	266.0000
21.2929	275.0000
21.3083	290.0000
21.3237	276.0000
21.3391	304.0000
21.3544	257.0000
21.3698	298.0000
21.3852	270.0000
21.4006	285.0000
21.4160	273.0000
21.4314	301.0000
21.4468	305.0000
21.4622	289.0000
21.4776	275.0000
21.4930	290.0000
21.5084	276.0000
21.5237	265.0000
21.5391	272.0000
21.5545	279.0000
21.5699	278.0000
21.5853	264.0000
21.6007	256.0000
21.6161	288.0000
21.6315	270.0000
21.6469	250.0000
21.6623	285.0000
21.6777	244.0000
21.6931	270.0000
21.7084	275.0000
21.7238	269.0000
21.7392	295.0000
21.7546	290.0000
21.7700	289.0000
21.7854	248.0000
21.8008	339.0000
21.8162	272.0000
21.8316	275.0000
21.8470	271.0000
21.8624	249.0000
21.8778	268.0000
21.8931	283.0000
21.9085	263.0000
21.9239	276.0000
21.9393	277.0000
21.9547	267.0000
21.9701	273.0000
21.9855	237.0000
22.0009	293.0000
22.0163	283.0000
22.0317	278.0000
22.0471	285.0000
22.0624	286.0000
22.0778	293.0000
22.0932	267.0000
22.1086	270.0000
22.1240	257.0000
22.1394	272.0000
22.1548	254.0000
22.1702	269.0000
22.1856	260.0000
22.2010	277.0000
22.2164	280.0000
22.2318	270.0000
22.2471	282.0000
22.2625	286.0000
22.2779	294.0000
22.2933	276.0000
22.3087	277.0000
22.3241	248.0000
22.3395	267.0000
22.3549	266.0000
22.3703	288.0000
22.3857	257.0000
22.4011	251.0000
22.4165	254.0000
22.4318	260.0000
22.4472	277.0000
22.4626	287.0000
22.4780	242.0000
22.4934	246.0000
22.5088	244.0000
22.5242	267.0000
22.5396	245.0000
22.5550	277.0000
22.5704	275.0000
22.5858	269.0000
22.6011	217.0000
22.6165	265.0000
22.6319	259.0000
22.6473	268.0000
22.6627	246.0000
22.6781	271.0000
22.6935	261.0000
22.7089	283.0000
22.7243	237.0000
22.7397	277.0000
22.7551	265.0000
22.7705	245.0000
22.7858	271.0000
22.8012	245.0000
22.8166	256.0000
22.8320	287.0000
22.8474	259.0000
22.8628	240.0000
22.8782	247.0000
22.8936	235.0000
22.9090	245.0000
22.9244	248.0000
22.9398	280.0000
22.9552	248.0000
22.9705	260.0000
22.9859	270.0000
23.0013	262.0000
23.0167	256.0000
23.0321	264.0000
23.0475	226.0000
23.0629	278.0000
23.0783	228.0000
23.0937	273.0000
23.1091	249.0000
23.1245	270.0000
23.1398	238.0000
23.1552	236.0000
23.1706	260.0000
23.1860	230.0000
23.2014	241.0000
23.2168	237.0000
23.2322	229.0000
23.2476	224.0000
23.2630	230.0000
23.2784	266.0000
23.2938	259.0000
23.3092	247.0000
23.3245	256.0000
23.3399	232.0000
23.3553	218.0000
23.3707	255.0000
23.3861	237.0000
23.4015	252.0000
23.4169	269.0000
23.4323	256.0000
23.4477	227.0000
23.4631	244.0000
23.4785	266.0000
23.4939	212.0000
23.5092	243.0000
23.5246	245.0000
23.5400	250.0000
23.5554	236.0000
23.5708	248.0000
23.5862	241.0000
23.6016	235.0000
23.6170	244.0000
23.6324	220.0000
23.6478	237.0000
23.6632	247.0000
23.6785	244.0000
23.6939	232.0000
23.7093	229.0000
23.7247	271.0000
23.7401	252.0000
23.7555	225.0000
23.7709	255.0000
23.7863	266.0000
23.8017	291.0000
23.8171	265.0000
23.8325	284.0000
23.8479	264.0000
23.8632	316.0000
23.8786	298.0000
23.8940	271.0000
23.9094	276.0000
23.9248	285.0000
23.9402	263.0000
23.9556	279.0000
23.9710	272.0000
23.9864	268.0000
24.0018	246.0000
24.0172	234.0000
24.0325	258.0000
24.0479	254.0000
24.0633	257.0000
24.0787	269.0000
24.0941	248.0000
24.1095	271.0000
24.1249	273.0000
24.1403	284.0000
24.1557	263.0000
24.1711	256.0000
24.1865	274.0000
24.2019	265.0000
24.2172	272.0000
24.2326	250.0000
24.2480	278.0000
24.2634	269.0000
24.2788	248.0000
24.2942	249.0000
24.3096	240.0000
24.3250	257.0000
24.3404	257.0000
24.3558	236.0000
24.3712	235.0000
24.3866	243.0000
24.4019	236.0000
24.4173	215.0000
24.4327	205.0000
24.4481	240.0000
24.4635	239.0000
24.4789	236.0000
24.4943	242.0000
24.5097	224.0000
24.5251	241.0000
24.5405	220.0000
24.5559	231.0000
24.5712	220.0000
24.5866	217.0000
24.6020	220.0000
24.6174	231.0000
24.6328	217.0000
24.6482	231.0000
24.6636	210.0000
24.6790	243.0000
24.6944	239.0000
24.7098	210.0000
24.7252	202.0000
24.7406	193.0000
24.7559	218.0000
24.7713	219.0000
24.7867	221.0000
24.8021	212.0000
24.8175	240.0000
24.8329	217.0000
24.8483	205.0000
24.8637	237.0000
24.8791	232.0000
24.8945	228.0000
24.9099	219.0000
24.9253	216.0000
24.9406	183.0000
24.9560	206.0000
24.9714	230.0000
24.9868	193.0000
25.0022	204.0000
25.0176	225.0000
25.0330	217.0000
25.0484	196.0000
25.0638	192.0000
25.0792	223.0000
25.0946	206.0000
25.1099	255.0000
25.1253	213.0000
25.1407	212.0000
25.1561	215.0000
25.1715	220.0000
25.1869	228.0000
25.2023	216.0000
25.2177	237.0000
25.2331	241.0000
25.2485	203.0000
25.2639	203.0000
25.2793	239.0000
25.2946	211.0000
25.3100	190.0000
25.3254	228.0000
25.3408	243.0000
25.3562	229.0000
25.3716	215.0000
25.3870	212.0000
25.4024	206.0000
25.4178	229.0000
25.4332	215.0000
25.4486	219.0000
25.4640	192.0000
25.4793	218.0000
25.4947	201.0000
25.5101	220.0000
25.5255	195.0000
25.5409	201.0000
25.5563	211.0000
25.5717	213.0000
25.5871	228.0000
25.6025	233.0000
25.6179	241.0000
25.6333	201.0000
25.6486	201.0000
25.6640	206.0000
25.6794	202.0000
25.6948	232.0000
25.7102	223.0000
25.7256	211.0000
25.7410	204.0000
25.7564	189.0000
25.7718	205.0000
25.7872	228.0000
25.8026	226.0000
25.8180	173.0000
25.8333	205.0000
25.8487	213.0000
25.8641	215.0000
25.8795	217.0000
25.8949	210.0000
25.9103	217.0000
25.9257	200.0000
25.9411	210.0000
25.9565	203.0000
25.9719	199.0000
25.9873	213.0000
26.0027	193.0000
26.0180	210.0000
26.0334	204.0000
26.0488	211.0000
26.0642	200.0000
26.0796	216.0000
26.0950	195.0000
26.1104	195.0000
26.1258	196.0000
26.1412	201.0000
26.1566	202.0000
26.1720	200.0000
26.1873	193.0000
26.2027	217.0000
26.2181	194.0000
26.2335	215.0000
26.2489	196.0000
26.2643	200.0000
26.2797	203.0000
26.2951	208.0000
