-2.5837713507323277 -0.664286382080328 -2.3837714630437263 -0.6640744279653625
-2.4084688903622475 -0.664286382080328 -2.2084691016962887 -0.6639956355035704
-2.233166429992167 -0.664286382080328 -2.033166853250277 -0.6638749175436331
-2.057863969622087 -0.664286382080328 -1.8578648900098405 -0.6636796249177654
-1.8825615092520067 -0.664286382080328 -1.6825637497318422 -0.663339710587962
-1.7072590488819266 -0.664286382080328 -1.5072654732963944 -0.6626833460501766
-1.5319565885118462 -0.664286382080328 -1.3319804585618036 -0.6611964872271561
-1.356654128141766 -0.664286382080328 -1.1567966606893405 -0.6567370308828554
-1.1813516677716858 -0.664286382080328 -0.9841178165268377 -0.6311381102833675
-1.0060492074016056 -0.664286382080328 -1.0828311518873446 -0.47961225557369225
-0.8307467470315253 -0.664286382080328 -0.6360845857792305 -0.6183882015435618
-0.6554442866614449 -0.664286382080328 -0.45578329106524074 -0.6526465007436251
-0.4801418262913648 -0.664286382080328 -0.28021951276888013 -0.6587124646233381
-0.3048393659212847 -0.664286382080328 -0.10486887929147265 -0.6608506176768558
-0.12953690555120412 -0.664286382080328 0.07044830061383892 -0.6618538288691441
0.04576555481887601 -0.664286382080328 0.2457566811296795 -0.6624023977554847
0.22106801518895614 -0.664286382080328 0.42106195575332944 -0.6627295463362901
0.39637047555903626 -0.664286382080328 0.5963658935747038 -0.6629325827087694
0.5716729359291164 -0.664286382080328 0.7716691575735172 -0.6630570212855543
0.746975396299197 -0.664286382080328 0.9469720229710354 -0.6631247797881057
0.9222778566692771 -0.664286382080328 1.1222745972018358 -0.6631445518160636
1.0975803170393572 -0.664286382080328 1.2975768843451536 -0.6631146031344136
1.2728827774094378 -0.664286382080328 1.472878765519698 -0.6630195988310498
1.448185237779518 -0.664286382080328 1.6481798283905826 -0.6628154210636245
1.623487698149598 -0.664286382080328 1.8234784902080203 -0.6623672437724067
1.7987901585196782 -0.664286382080328 1.9987641103523286 -0.6610585982534911
1.9740926188897583 -0.664286382080328 2.1727504915798064 -0.6411552425004299
2.1493950792598384 -0.664286382080328 1.9494264543060658 -0.6607439204930347
2.3246975396299194 -0.664286382080328 2.1247031356594808 -0.6627902602573957
2.5 -0.664286382080328 2.3000020006736452 -0.663391806507515
-2.5837713507323277 -0.5896558171810063 -2.383771428543961 -0.589479395392779
-2.4084688903622475 -0.5896558171810063 -2.2084690414074872 -0.5894100163001401
-2.233166429992167 -0.5896558171810063 -2.033166743563899 -0.5893016581851023
-2.057863969622087 -0.5896558171810063 -1.857864683538499 -0.5891214333720932
-1.8825615092520067 -0.5896558171810063 -1.6825633679177099 -0.5887935742763649
-1.7072590488819266 -0.5896558171810063 -1.5072650420591258 -0.5881075165120535
-1.5319565885118462 -0.5896558171810063 -1.3319856170638982 -0.5862483873337583
-1.356654128141766 -0.5896558171810063 -1.1571355373358618 -0.5757874386591251
-1.1813516677716858 -0.5896558171810063 -1.3801109473579678 -0.5674128682231409
-1.0060492074016056 -0.5896558171810063 -1.2056467633063528 -0.5769745050702122
-0.8307467470315253 -0.5896558171810063 -1.0297272905790678 -0.5694879395156551
-0.6554442866614449 -0.5896558171810063 -0.4588413376572127 -0.5529504981817214
-0.4801418262913648 -0.5896558171810063 -0.2802785466145228 -0.5822619388471121
-0.3048393659212847 -0.5896558171810063 -0.1048754664338265 -0.5858559616877375
-0.12953690555120412 -0.5896558171810063 0.07044743612501192 -0.5871532016830717
0.04576555481887601 -0.5896558171810063 0.24575680892568902 -0.587785448023821
0.22106801518895614 -0.5896558171810063 0.42106227047787015 -0.5881399506193707
0.39637047555903626 -0.5896558171810063 0.5963662254940889 -0.5883519736643588
0.5716729359291164 -0.5896558171810063 0.7716694723684064 -0.5884787818001668
0.746975396299197 -0.5896558171810063 0.9469723195532428 -0.5885464529868296
0.9222778566692771 -0.5896558171810063 1.1222748830435378 -0.5885652020090487
1.0975803170393572 -0.5896558171810063 1.2975771687110704 -0.5885336222769469
1.2728827774094378 -0.5896558171810063 1.4728790550304867 -0.5884355968220717
1.448185237779518 -0.5896558171810063 1.6481801078300666 -0.5882233530578463
1.623487698149598 -0.5896558171810063 1.8234785635735582 -0.5877443394867846
1.7987901585196782 -0.5896558171810063 1.998760707478354 -0.5862236823984184
1.9740926188897583 -0.5896558171810063 1.958253252297393 -0.3902840176055582
