72.5626752681861	1.44771406E-006	-100	-1.44771406E-005
72.57960115018355	1.42071761E-006	100	1.42071761E-005
72.5626752681861	1.13435554E-006	-100	-1.13435554E-005
72.56831730636671	1.67464069E-006	100	1.67464069E-005
72.55139095925603	1.15599415E-006	-100	-1.15599415E-005
72.57395926703089	5.94098758E-007	100	5.94098758E-006
72.5626752681861	7.77845086E-007	-100	-7.778450859999999E-006
72.5626752681861	1.54500729E-006	100	1.54500729E-005
72.60216790777719	5.94128104E-007	-100	-5.94128104E-006
72.58524295582961	1.11281967E-006	100	1.11281967E-005
72.57395926703089	1.10736877E-006	-100	-1.10736877E-005
72.61345082163228	1.00468775E-006	100	1.00468775E-005
72.5965263346215	1.88925288E-007	-100	-1.88925288E-006
72.61345082163228	9.615119200000001E-007	100	9.615119200000001E-006
72.65857937835619	1.480119E-006	-100	-1.480119E-005
72.69242254336501	1.32893599E-006	100	1.32893599E-005
72.70370297904651	2.48331347E-007	-100	-2.48331347E-006
72.70370297904651	8.15643494E-007	100	8.156434939999999E-006
72.7488216262098	1.22083866E-006	-100	-1.22083866E-005
72.73754242867506	1.11817671E-006	100	1.11817671E-005
72.77137909300191	1.21003538E-006	-100	-1.21003538E-005
72.75446110893512	-1.0822E-007	100	-1.0822E-006
72.79957418637565	9.701055560000001E-008	-100	-9.701055560000001E-007
72.81649031457252	2.18250799E-006	100	2.18250799E-005
72.8785101667871	7.07602206E-007	-100	-7.07602206E-006
72.90106052256024	1.77729429E-006	100	1.77729429E-005
72.92924672969002	8.26442794E-007	-100	-8.264427939999999E-006
72.95743100673801	-4.32438105E-007	100	-4.324381049999999E-006
72.98561335431447	6.26494709E-007	-100	-6.26494709E-006
73.02506540057146	-9.240680020000001E-007	100	-9.240680019999999E-006
73.053243119906	3.18579665E-007	-100	-3.18579665E-006
73.10395815807704	1.69081032E-006	100	1.69081032E-005
73.1433988726717	6.048795760000001E-007	-100	-6.04879576E-006
73.22226898190547	-1.73064837E-007	100	-1.73064837E-006
73.25043322225733	5.400879510000001E-007	-100	-5.40087951E-006
73.30112400900484	7.18357305E-007	100	7.18357305E-006
73.34054587092905	2.5373751E-007	-100	-2.5373751E-006
73.37996396732837	5.6168427E-007	100	5.6168427E-006
73.41374791131338	8.80502306E-007	-100	-8.80502306E-006
73.45315901902046	2.96957256E-007	100	2.96957256E-006
73.48693697516231	1.32892942E-006	-100	-1.32892942E-005
73.53196995382024	1.56512604E-007	100	1.56512604E-006
73.57136978424501	3.61798702E-007	-100	-3.617987019999999E-006
73.62764874159387	4.69870501E-007	100	4.69870501E-006
73.66141243890695	6.91324489E-007	-100	-6.913244889999999E-006
73.7176791426312	-6.21552149E-007	100	-6.215521489999999E-006
73.76831263320327	-1.7307736E-007	-100	1.7307736E-006
73.82456480186687	5.72489595E-007	100	5.724895949999999E-006
73.86956103359918	-1.51446361E-007	-100	1.51446361E-006
73.94829267635123	2.10570327E-007	100	2.10570327E-006
74.01014275763413	-5.78326556E-007	-100	5.78326556E-006
74.10009003954716	-8.37610995E-007	100	-8.376109949999999E-006
74.17877790997841	-4.16168535E-007	-100	4.16168535E-006
74.2518318579107	-1.02675452E-006	100	-1.02675452E-005
74.38104966701579	-1.25901711E-006	-100	1.25901711E-005
74.4821486187717	-7.78195141E-007	100	-7.78195141E-006
74.6337509669022	-7.18767822E-007	-100	7.187678219999999E-006
