71.59674262	31.41
71.52321573	31.41
71.46099032	31.41
71.4440181	31.41
71.41572951	31.41
71.39309722	31.41
71.37612218	31.41
71.35914643	31.41
71.37046367	31.41
71.37046367	31.41
71.3817806	31.41
71.35914643	31.41
71.39309722	31.41
71.3817806	31.41
71.39309722	31.41
71.39309722	31.41
71.42138738	31.41
71.42704518	31.41
71.42138738	31.41
71.46099032	31.41
71.47230473	31.41
71.51755926	31.41
71.53452842	31.41
71.52321573	31.41
71.54018465	31.41
71.55715286	31.41
71.59108717	31.41
71.60239798	31.41
71.60805327	31.41
71.63632853	31.41
71.68721907	31.41
71.70983505	31.41
71.72114257	31.41
71.76636952	31.41
71.78332834	31.41
71.78332834	31.41
71.82854841	31.41
71.88506647	31.41
71.92462446	31.41
71.93592604	31.41
72.0093787	31.41
72.08281818	31.41
72.11106063	31.41
72.13930112	31.41
72.19577628	31.41
72.30870324	31.41
72.3256396	31.41
72.36515506	31.41
72.45546181	31.41
72.52317883	31.41
72.55703315	31.41
72.59652633	31.41
72.58524296	31.41
72.72062305	31.41
72.78829638	31.41
72.85595858	31.41
72.93488374	31.41
73.0307011	31.41
73.11522732	31.41
73.18283581	31.41
73.27296323	31.41
73.25043322	31.41
73.28422777	31.41
73.28422777	31.41
73.2166359	31.41
73.1997362	31.41
73.25606584	31.41
73.34054587	31.41
73.34617726	31.41
73.4024869	31.41
73.39122559	31.41
73.32928287	31.41
73.38559482	31.41
73.32928287	31.41
73.37433304	31.41
73.436269	31.41
73.50945408	31.41
73.52071217	31.41
73.57136978	31.41
73.61639356	31.41
73.69517338	31.41
73.74018368	31.41
73.762687	31.41
73.75706128	31.41
73.762687	31.41
73.79081442	31.41
73.79081442	31.41
73.92017595	31.41
73.92579945	31.41
73.98765289	31.41
74.08322641	31.41
74.10009004	31.41
74.25745086	31.41
74.30801845	31.41
74.35857989	31.41
74.3922841	31.41
74.49338032	31.41
74.51584281	31.41
74.63375097	31.41
74.81335634	31.41
74.90312999	31.41
74.94239988	31.41
75.06579548	31.41
75.16672838	31.41
75.1891546	31.41
75.22279167	31.41
75.2732422	31.41
75.362917	31.41
75.37972888	31.41
75.41335062	31.41
75.37972888	31.41
75.4581754	31.41
75.46938084	31.41
75.54220892	31.52
75.5982219	31.52
75.64302688	31.52
75.68782708	31.52
75.73822157	31.52
75.77181454	31.52
75.86138262	31.52
75.87257729	31.52
75.92854613	31.52
76.00688998	31.52
76.09640791	31.52
76.14115972	31.52
76.18590677	31.52
76.23624151	31.52
76.30893661	31.52
76.32011935	31.52
76.36484736	31.52
76.37043803	31.52
76.48223579	31.52
76.46546802	31.52
76.51576933	31.52
76.56047657	31.52
76.64987681	31.52
76.71132849	31.52
76.73367234	31.52
76.79511181	31.53
76.88446235	31.53
76.91796393	31.53
77.00170627	31.53
77.1356595	31.53
77.2137793	31.53
77.27514903	31.53
77.36439821	31.53
77.55399035	31.53
77.60973661	31.53
77.71006144	31.53
77.74349779	31.53
77.91621032	31.53
77.98861729	31.53
78.03316929	31.53
78.13896162	31.53
78.26699087	31.53
78.32264377	31.53
78.42836428	31.53
78.52293411	31.53
78.79540066	31.53
78.93990429	31.53
79.16212241	31.53
79.30650245	31.53
79.75044463	31.53
80.0387617	31.53
80.22717257	31.53
80.3545804	31.53
80.70337503	31.53
80.80297908	31.53
80.9246863	31.53
81.04635942	31.53
81.2343327	31.53
81.32276261	31.53
81.42774981	31.53
81.52166428	31.53
81.70391111	31.53
81.79224582	31.53
81.89160101	31.53
81.97437976	31.53
82.13989027	31.53
82.25019586	31.53
82.33290682	31.53
82.46521193	31.54
82.55890391	31.54
82.61951749	31.54
82.69114093	31.54
82.77927684	31.54
82.92246004	31.54
82.98302353	31.54
83.06559668	31.54
83.2141894	31.54
83.28571618	31.54
83.35173063	31.54
83.42323514	31.54
83.63767929	31.54
83.70364119	31.54
83.81355587	31.54
83.87399731	31.54
84.05527224	31.54
84.08822336	31.54
84.19255245	31.54
84.2529423	31.54
84.41760022	31.54
84.45601163	31.54
84.5437967	31.54
84.59865358	31.54
84.69737896	31.54
84.8289788	31.54
84.95505891	31.54
85.0317859	31.54
85.19615656	31.54
85.28379623	31.55
85.34403855	31.55
85.4535493	31.55
85.61229239	31.55
85.69437885	31.55
85.78192122	31.55
85.85303683	31.55
86.05538129	31.55
86.07178362	31.55
86.16471882	31.55
86.23030861	31.55
86.38331436	31.55
86.45433512	31.55
86.53626827	31.69
86.62910788	31.69
86.77106103	31.69
86.8474789	31.69
86.93479783	31.69
87.0111881	31.69
87.28390553	31.69
87.17483822	31.69
87.23482848	31.69
87.57825664	31.69
87.60005286	31.7
87.68722729	31.7
87.80706491	31.7
87.93776098	31.7
88.04120217	31.7
88.10652138	31.7
88.17183127	31.7
88.34050533	31.7
88.38946358	31.7
88.47104905	31.71
88.51999336	31.71
88.66135871	31.71
88.72658957	31.71
88.79724589	31.71
88.86245747	31.71
89.06346831	31.71
89.12864217	31.85
89.18837678	31.85
89.25353298	31.85
89.3892455	31.86
89.46522709	31.86
89.56832497	31.87
89.63342758	31.88
89.76902859	31.88
89.84494781	31.89
89.94796113	31.89
90.00758997	31.89
90.09972854	31.9
90.17017511	31.9
90.240611	32.11
90.33811998	32.12
90.45726987	32.12
90.54931935	32.13
90.63593754	32.14
90.79830326	32.14
90.86323374	32.15
90.91733556	32.15
91.01470307	32.35
91.12827286	32.36
91.20397073	32.36
91.27965637	32.5
91.33911507	32.51
91.49043048	32.51
91.56606988	32.52
91.63089395	32.52
91.71731212	32.71
91.83071187	32.72
91.89010083	32.72
91.95488023	32.87
92.03584195	32.87
92.20311878	32.89
92.26246081	33.11
92.33258269	33.11
92.44583449	33.13
92.54288587	33.34
92.63452722	33.34
92.72615083	33.36
92.78003879	33.36
92.86624679	33.53
92.92550569	33.68
92.979371	33.68
93.08169825	33.69
93.19477114	33.9
93.23245613	33.9
93.34011107	33.91
93.3939294	33.91
93.5499682	34.09
93.60376283	34.22
93.66830839	34.22
93.70595593	34.23
94.03390182	34.56
94.09301567	34.56
94.16286809	34.58
94.23271032	34.76
94.30791366	34.76
94.37236427	34.94
94.49587042	34.94
94.53882163	35.09
94.5764008	35.22
94.72668808	35.22
94.76961868	35.36
94.84473802	35.53
94.8608335	35.53
94.97885057	35.77
95.0217587	35.77
95.09683875	35.96
95.16654548	36.17
95.26840645	36.17
95.33272863	36.36
95.41311933	36.59
95.47206401	36.59
95.56850347	36.81
95.69705956	36.81
95.80416361	37.03
95.86306075	37.28
95.98618626	37.28
96.01830082	37.54
96.06646869	37.8
96.11998295	37.8
96.28049044	38.11
96.36607281	38.11
96.41420629	38.4
96.47302965	38.74
96.59600103	38.74
96.6654929	39.08
96.72963047	39.46
96.85788038	39.46
96.90596543	39.88
96.93801951	39.88
97.03951025	40.33
97.13029995	40.82
97.24776755	40.82
97.31182895	41.34
97.37054455	41.34
97.40256829	41.94
97.48795473	42.58
97.53064239	42.58
97.61600661	43.28
97.75469191	44.4
97.80802202	44.4
97.86667848	45.15
97.89333821	45.15
97.94665334	45.85
98.04260606	46.47
98.1065642	46.47
98.13854016	46.91
98.25576768	47.26
98.31969826	47.26
98.40492621	47.46
98.49546484	47.46
98.60728387	47.48
98.66584569	47.49
98.72972344	47.49
98.76165923	47.5
99.5328189	47.54
99.57533099	47.54
99.64440543	47.54
99.71878263	47.54
99.78783729	47.55
99.83563879	47.55
99.90467735	47.55
100.010872	47.55
100.0586522	47.55
100.1011198	47.56
100.1648143	47.56
100.270954	47.56
100.3399328	47.56
100.3982921	47.56
100.4354263	47.56
100.5839358	47.56
100.6475694	47.57
100.7058931	47.57
100.7748124	47.57
100.854323	47.57
100.9179225	47.57
101.0292025	47.57
101.0980778	47.58
101.1563496	47.58
101.2199112	47.58
101.2728731	47.58
101.3364201	47.58
101.3840751	47.58
101.4264314	47.58
101.474078	47.58
101.548186	47.58
101.6116986	47.58
101.6910782	47.59
101.7175353	47.59
101.8233501	47.59
101.8974073	47.59
101.9450099	47.59
101.9873195	47.59
102.0983657	47.59
102.1512363	47.59
102.1988152	47.59
102.225246	47.6
102.3256707	47.6
102.3732334	47.6
102.4207916	47.6
102.4683455	47.6
102.5740049	47.6
102.6215446	47.6
102.6902052	47.6
102.7641372	47.6
102.8697358	47.6
102.9066902	47.6
102.9911474	47.6
103.0703135	47.6
103.1547439	47.61
103.2075059	47.61
103.254987	47.61
103.3024638	47.61
103.3815821	47.61
103.4026783	47.61
103.455415	47.61
103.4976004	47.61
103.5925051	47.61
103.6504938	47.61
103.7032052	47.61
103.8138817	47.61
103.8507686	47.61
103.9034597	47.61
103.9561453	47.61
104.0246287	47.62
104.0667679	47.62
104.1247036	47.62
104.1615685	47.62
104.2510865	47.62
104.2932073	47.62
104.3511178	47.62
104.4037582	47.62
104.4932346	47.62
104.5669095	47.62
104.6090048	47.62
104.6510967	47.62
104.7668319	47.62
104.8089111	47.62
104.8562461	47.63
104.9140943	47.63
104.9982256	47.63
105.0613152	47.63
105.1086274	47.63
105.1769597	47.63
105.2400278	47.63
105.3083431	47.63
105.3451245	47.63
105.4291867	47.63
105.4922246	47.63
105.5447503	47.63
105.5762633	47.63
105.6340321	47.63
105.7758015	47.63
105.8073006	47.63
105.8545457	47.64
105.9385267	47.64
105.9962558	47.64
106.0382367	47.64
106.0907081	47.64
106.1589132	47.64
106.2218639	47.64
106.2585817	47.64
106.3110313	47.64
106.3844519	47.64
106.4001836	47.64
106.4473759	47.64
106.4945639	47.64
106.5732013	47.64
106.6518271	47.64
106.6832741	47.65
106.7409222	47.65
106.8457209	47.65
106.8771565	47.65
106.913829	47.65
106.9871664	47.65
107.1128643	47.65
107.1652296	47.65
107.1966464	47.65
107.243768	47.65
107.3432334	47.65
107.3746397	47.65
107.4165119	47.65
107.4740808	47.65
107.5787356	47.66
107.6258237	47.66
107.6833701	47.66
107.7409103	47.66
107.8612017	47.66
107.9082649	47.66
107.9657811	47.66
108.0180631	47.66
108.112158	47.66
108.1644258	47.66
108.2375922	47.66
108.2637207	47.66
108.3368736	47.66
108.3734464	47.66
108.4152408	47.66
108.4518082	47.66
108.5614957	47.67
108.6293863	47.67
108.6763824	47.67
108.7964653	47.67
108.8225667	47.67
108.8591066	47.67
108.9008635	47.67
108.9791489	47.67
109.0208966	47.67
109.0522052	47.67
109.0939472	47.67
109.1774216	47.67
109.2243703	47.67
109.2713149	47.67
109.3026091	47.67
109.3860514	47.68
109.4277678	47.68
109.4746949	47.68
109.511191	47.68
109.615452	47.68
109.6623629	47.68
109.6884228	47.68
109.7301161	47.68
109.8187036	47.68
109.8655971	47.68
109.9176963	47.68
109.9645813	47.68
110.0583392	47.68
110.1052122	47.68
110.1624959	47.68
110.2301871	47.68
110.3343111	47.69
110.3655445	47.69
110.4332107	47.69
110.4540293	47.69
110.5320924	47.69
110.5841283	47.69
110.6257534	47.69
110.7141964	47.69
110.7610134	47.69
110.7974239	47.69
110.8598363	47.69
110.9170414	47.69
110.9742406	47.69
110.9950389	47.69
111.036633	47.69
111.1302084	47.69
111.1717923	47.7
111.2133732	47.7
111.2497538	47.7
111.3380969	47.7
111.3588815	47.7
111.416035	47.7
111.4627926	47.7
111.5355188	47.7
111.5926541	47.7
111.6290099	47.7
111.6653633	47.7
111.7536402	47.7
111.8003694	47.7
111.8419032	47.7
111.8834338	47.7
111.9768664	47.71
112.0339564	47.71
112.0858513	47.71
112.0962297	47.71
112.17925	47.71
112.2311314	47.71
112.2570703	47.71
112.29857	47.71
112.3763737	47.71
112.4334229	47.71
112.4593524	47.71
112.5112078	47.71
112.6200885	47.71
112.6563774	47.71
112.703031	47.71
112.7496808	47.71
112.8222394	47.72
112.8688793	47.72
112.9155153	47.72
112.9414225	47.72
113.0346786	47.72
113.0813009	47.91
113.11756	47.91
113.1538167	47.91
113.2573945	47.91
113.2988203	47.91
113.3091763	47.91
113.3661308	47.91
113.43861	47.91
113.4903751	47.91
113.552487	47.91
113.6404672	47.91
113.6766903	47.91
113.7284337	47.91
113.7853459	47.91
113.8525984	47.91
113.8939806	47.91
113.9198429	47.91
113.9663922	47.91
114.0387945	47.91
114.0905048	47.91
114.1318696	47.91
114.1680614	47.91
114.2611154	47.91
114.3179742	47.91
114.3489857	47.91
114.3851636	47.91
114.4936837	47.91
114.5350192	47.91
114.5711854	47.91
114.6021831	47.91
114.6848354	47.91
114.7054967	47.91
114.7778051	47.91
114.8087916	47.91
114.891414	47.91
114.9223944	47.91
114.9688618	47.91
115.0204878	47.91
115.0824328	47.91
115.1030797	47.91
115.1288872	47.91
115.1804988	47.91
115.2733879	47.91
115.3043476	47.91
115.3765804	47.91
115.4075346	47.91
115.5364922	47.91
115.5313345	47.91
115.5674378	47.91
115.6705775	47.91
115.7015159	47.91
115.7530761	47.91
115.7891655	47.91
115.8819564	47.91
115.8974201	47.91
115.9180377	47.91
115.9850399	47.91
116.0984106	47.91
116.1344784	47.91
116.1447831	47.91
116.1911518	47.91
116.2478197	47.91
116.2735761	47.91
116.309633	47.91
116.3559885	47.91
116.4538382	47.91
116.4847346	47.92
116.5310762	47.92
116.5877109	47.92
116.6546357	47.92
116.6803739	47.92
116.7215528	47.92
116.7781689	47.92
116.8399257	47.92
116.8810933	47.92
116.9325486	47.92
116.9685647	47.92
117.0611671	47.92
117.1228939	47.92
117.1794711	47.92
117.2051862	47.92
117.2823247	47.92
117.3131772	47.92
117.359453	47.92
117.3954427	47.92
117.4519935	47.92
117.493118	47.92
117.5085389	47.92
117.5393795	47.92
117.6370307	47.92
117.6730034	47.92
117.7192508	47.92
117.806597	47.92
117.8528338	47.92
117.899067	47.92
117.9452965	47.92
117.9812504	47.92
118.0582868	47.92
118.0993689	47.92
118.1250437	47.92
118.1815243	47.92
118.2020613	47.92
118.2534009	47.92
118.2996027	47.93
118.3868628	47.93
